la_code,ba_ref,prop_ba_rates,occupant_name,postcode,occupation_state,occupation_state_date,rates_code,confidence,slug
E08000016,51313028947693,16750.0,,S702DB,True,,51313028947693,100.0,3TrQgN2P2TMzsHhG7nkXPZc5
E08000016,50909194052217,10000.0,,S368AA,True,,50909194052217,100.0,Vdcd9zDzJJB7bRnrkkIdkNK5
E08000016,51200083944694,19750.0,THE SEC. GREGGS OF YORKSHIRE PLC,S702QT,True,,51200083944694,100.0,h2GpSxMFPgQTIxhkdFMTXjz7
E08000016,50707065960929,15500.0,THE SEC. GREGGS OF YORKSHIRE PLC,S738BH,True,,50707065960929,100.0,fmcXFxqISRk3sMh3KgILvvF9
E08000016,50505125922054,3700.0,,S740DQ,True,,50505125922054,100.0,ThK2kHhvxgRjPSJtH3SInvV9
E08000016,51212197946032,8000.0,THE SEC. MARTIN LOWE AUTOMATIC,S711HN,True,,51212197946032,100.0,zMJVGhJnXfz2tzktqL5dzssB
E08000016,51010290932309,4850.0,,S703PY,True,,51010290932309,100.0,tdQcpdbkVLVXfPgzbGgnkCb2
E08000016,51010163932592,16750.0,THE SEC.CITY ELECTRICAL FACT.LTD,S703DP,True,,51010163932592,100.0,HBxCK2NmNTcVzmSnDgRXJp3C
E08000016,51010291932332,6900.0,THE SEC. POTTS BAKERS LTD,S703PE,True,,51010291932332,100.0,nMHhRXgrbRBhvgCKITFSXrI2
E08000016,51818002950721,5800.0,,S729LE,True,,51818002950721,100.0,zXh2MXHHdM9VtXIfVdBnB7PD
E08000016,50505125922076,3300.0,,S740DQ,True,,50505125922076,100.0,qdkVVm92TMtJrrhXVhhVHrI7
E08000016,51010157132429,2850.0,,S715AL,True,,51010157132429,100.0,Hpnssthmn52F9c3MNP9MRrC2
E08000016,50505145956536,6200.0,,S740AB,True,,50505145956536,100.0,KPPXCgbgsBcbxXxF3SzLbMxD
E08000016,50909048090706,97500.0,THE SEC. DAVID BROWN PUMPS LTD,S306BE,True,,50909048090706,100.0,MxVCqgd5z5xbICDxX9tmQQfF
E08000016,50505155922178,4250.0,THE SEC. 5TH BARNSLEY (HOYLAND,S740PE,True,,50505155922178,100.0,TGMqj97SHqLddSRqs7MHJkM3
E08000016,53131006953231,1250.0,THE SEC. THURGOLAND CRICKET CLUB,S357AE,True,,53131006953231,100.0,VDGfZmPzPtPZGCN2qfRkn9g2
E08000016,52626007952772,3000.0,THE SEC. GREEN MOOR SPORTS CLUB,S357DQ,True,,52626007952772,100.0,xK5pSR5jhs7dqNxVvmRtnHtD
E08000016,50202221915173,6100.0,THE SEC. A TYER LTD,S756DZ,True,,50202221915173,100.0,sj3pH9R5BHhgm9hnNPcDBq25
E08000016,50505162922270,4000.0,THE SEC. GRAYS COACHES LTD,S748HJ,True,,50505162922270,100.0,DtdZrX7mFsQVfCR3d3zkItp3
E08000016,50707196054428,12750.0,THE SEC. BURY & WALKERS LLP,S730DQ,True,,50707196054428,100.0,n9FvCNzzXg9SDSVQjt75GhvC
E08000016,51000038932752,6700.0,THE SEC. J H HUTCHINSON & SONS,S703PT,True,,51000038932752,100.0,2XQr9QZGrf793BmhbdTvhdtC
E08000016,50606072064308,12000.0,THE SEC. RUNCULT LTD,S714QN,True,,50606072064308,100.0,jnBpIrbQpvzzbQqdqxptB7KD
E08000016,51100057937542,87000.0,THE SEC TRUSTEE SAVING BANK PLC,S701RU,True,,51100057937542,100.0,qq2nBCtmIbqPP9XIxmQrkX9B
E08000016,50303178918649,4700.0,,S638AE,True,,50303178918649,100.0,2CHp7jmLqdq5HLcmT5NIGSq3
E08000016,50101066912527,5700.0,,S739AW,True,,50101066912527,100.0,bjSfzPF93bkIDsRQt2KkzTFF
E08000016,51919012951724,5100.0,,S720BN,True,,51919012951724,100.0,BmvgGgznBdsXD9GRSkQgg275
E08000016,51919012951735,1775.0,,S720BN,True,,51919012951735,100.0,b7D3kg3fK7JszjRdVXKMsmrC
E08000016,53434018954916,17750.0,SOUTH YORKSHIRE POLICE AUTHORITY,S728EH,True,,53434018954916,100.0,mggVLRn2nzjkjgbSKcxL75j5
E08000016,50900028929817,17500.0,THE SEC. MESSRS A M CLARK LTD,S366DT,True,,50900028929817,100.0,ddZBnR2gZVzxQKTZF9rmdfs2
E08000016,52222016952432,940.0,THE SEC. CAWTHORNE COMRADES,S754HH,True,,52222016952432,100.0,phjMRQKdpQt5ZB9TPZMTXcG2
E08000016,52222043952385,2025.0,THE TRE. CAWTHORNE CRICKET CLUB,S754HA,True,,52222043952385,100.0,G7xPfPJQgCVTfCcgkvXcHCB5
E08000016,50505167922509,3050.0,THE SEC. HOYLAND INSURANCE,S749DU,True,,50505167922509,100.0,9jKSJ9hGtVIHrZKPjR7PcGj7
E08000016,52222005952341,650.0,CAWTHORNE PARISH COUNCIL,S754DW,True,,52222005952341,100.0,tv3zKp9cF5m9sGDHKdPsjCL9
E08000016,52222024952498,1000.0,THE SEC. CAWTHORNE VICTORIA,S754HQ,True,,52222024952498,100.0,95hdIckx9Qm7gMxpZ7VIQzr5
E08000016,51313153049816,2750.0,,S701SS,True,,51313153049816,100.0,FX9RHnN9fhzQrvfnGrnkKsj2
E08000016,51010254932854,19500.0,THE SEC. POTTS BAKERS LTD,S703PG,True,,51010254932854,100.0,KxD2vRXCTJ9QXcmGFvHS7dhF
E08000016,51300241143459,19500.0,THE SEC. G A KELLY LTD,S703PA,True,,51300241143459,100.0,ntx3bqTPsQt9BmfPJkGj9ZN7
E08000016,51313012946747,3450.0,,S706AA,True,,51313012946747,100.0,mnVScsFQI5bTTBJtQpmRn2mC
E08000016,50707237998607,9200.0,,S738HL,True,,50707237998607,100.0,GLvnzpfHDNmpLC5JNmSCbMR7
E08000016,53030005953173,2650.0,THE SEC. STAINBOROUGH CRICKET,S753EW,True,,53030005953173,100.0,Z25bsGFXMrFkcjbKjJSKBNpC
E08000016,51212169142149,27750.0,NATIONWIDE BUILDING SOCIETY,S702JB,True,,51212169142149,100.0,3fDbSSZkbsVqXjRT7JIBsIGF
E08000016,51313012946770,9900.0,THE SEC. ASHWORTH BAILEY LTD,S701BH,True,,51313012946770,100.0,CTdprdRFFmHCFcZqmr9s39P9
E08000016,51313012946781,6000.0,,S701BH,True,,51313012946781,100.0,qvqhvmzbzCCcsBz7tSDsRjd5
E08000016,51010294097672,3450.0,THE SEC.J HARRIS (MOTOR BODIES),S703NX,True,,51010294097672,100.0,dIG3nPVGbICcSDXHxXNxZNH7
E08000016,51010294933120,21000.0,THE SEC. ATS YORKSHIRE LTD,S703NR,True,,51010294933120,100.0,2dpxf7JKVIN5ZzIPtsXr2KsB
E08000016,51111139935228,5200.0,THE SEC. Z A AKRAM LTD,S712EJ,True,,51111139935228,100.0,c7pmmRzk7GJTTGLbILvQNcC9
E08000016,52222026952523,2750.0,THE SEC. CAWTHORNE VILLAGE HALL,S754EH,True,,52222026952523,100.0,MpxHkLIqxHmpGbShjP5SgCTF
E08000016,50808203927742,1175.0,,S740RD,True,,50808203927742,100.0,ZpgLTIvzghDQknR2ckqJKtGB
E08000016,51313161947057,19500.0,,S702HP,True,,51313161947057,100.0,VqJrzTqvvn3PqLvrINzgZvVF
E08000016,50505068920570,32500.0,THE SEC. NATIONAL MARKET TRADERS,S740HA,True,,50505068920570,100.0,HtffSGfhQmXj92FKCrRPLTdB
E08000016,51010310034737,175000.0,THE SEC. GLASS RECYCLING UK LTD,S713HX,True,,51010310034737,100.0,bLKZIvmBjN79T2NH7fTK25NF
E08000016,51010309050813,18000.0,THE SEC. WENTWORTH ENGINEERING,S713PQ,True,,51010309050813,100.0,KMSgqBHvgFkQCTTC9gH3kvZD
E08000016,50404026919313,1875.0,THE SEC. E J THORNLEY TAYLOR,S753SJ,True,,50404026919313,100.0,LNrCvbIdXKtqv7Gjb7xJQvcD
E08000016,51010109933620,8300.0,THE SEC. CARLTON WMC,S713JT,True,,51010109933620,100.0,FXbM5D5gC5g5KCBZHn3rxnK2
E08000016,50909003930983,2650.0,,S368AD,True,,50909003930983,100.0,ZgbDjZN5rzPXgZdVHz2JQ3d5
E08000016,50808085928041,1975.0,THE SEC. TOTE BOOKMAKERS LTD,S704SQ,True,,50808085928041,100.0,3MPZ9RRpdrGt3Q9QRfrLMdj9
E08000016,51212144944569,5000.0,THE SEC. TOTE BOOKMAKERS LTD,S701YE,True,,51212144944569,100.0,vcNgrMjSI3mFkbNSmQbs9nQ9
E08000016,50303128959773,3550.0,THE SEC. TOTE BOOKMAKERS LTD,S630TQ,True,,50303128959773,100.0,SrzxxvQqC2rkMgZnkPRsZpdF
E08000016,51010341061569,8000.0,THE SEC. TOTE BOOKMAKERS LTD,S713AH,True,,51010341061569,100.0,FVptpXvv7gPmQx55jkVLqbt7
E08000016,50707118926658,1550.0,THE SEC. JCDECAUX UK LTD,S730AS,True,,50707118926658,100.0,gx7pMcxIZmIb5LCLQkpbTZh7
E08000016,51313161947364,10250.0,,S702HG,True,,51313161947364,100.0,q9tLTsbtVxBIqtKXPPsZ5IR2
E08000016,51818016881630,3900.0,THE SEC. SAMUEL SMITH LTD,S729JG,True,,51818016881630,100.0,p9PRPpR3LkSm9f3HRbZHGFc5
E08000016,50202270955726,8300.0,THE SEC. SAMUEL SMITH LTD,S751PF,True,,50202270955726,100.0,ZzFznDcKrGzqGCBF9ds3xDjD
E08000016,50808202957266,31250.0,THE SEC. SAMUEL SMITH LTD,S705LW,True,,50808202957266,100.0,5rLB5ctmSL9vdrC7hPLzHp22
E08000016,51818006958576,10500.0,THE SEC. SAMUEL SMITH LTD,S727EJ,True,,51818006958576,100.0,NIQLf5IdJDDfGxbqqPsDpItC
E08000016,51818010958623,6200.0,THE SEC. SAMUEL SMITH LTD,S727NR,True,,51818010958623,100.0,XL9thRjngZXhsCsRqhNtknk9
E08000016,53434125959115,9300.0,THE SEC. SAMUEL SMITH LTD,S728AN,True,,53434125959115,100.0,bc3zFDpR9pJcfqkVZQm2QQBD
E08000016,53434055037725,6600.0,THE SEC. SAMUEL SMITH LTD,S728JU,True,,53434055037725,100.0,bg55IZrVxmvDNGFqr3v7mhG3
E08000016,51000038037963,26250.0,THE SEC. VOL-MEC LTD,S703PA,True,,51000038037963,100.0,NHKQTbGDmDpmgLvq73VCZtG9
E08000016,51300089947433,4050.0,,S702HT,True,,51300089947433,100.0,MJzVQFDHSTLqIvXfqJbMxpLD
E08000016,50707025924516,5100.0,,S738HZ,True,,50707025924516,100.0,GX2Zhj7ShBg5RNzn5gcRLfbB
E08000016,51111191935637,2550.0,,S715PN,True,,51111191935637,100.0,RsDz7mFFfqqgQPfBHPxKQQp7
E08000016,51111156022588,2025.0,,S715NP,True,,51111156022588,100.0,QJrL2D5fkbBK7FDnRFbNVVF2
E08000016,51212138944398,68000.0,THE SEC. MAGNET LTD,S711PN,True,,51212138944398,100.0,VQfzNSKLvFNDbKJVRSrtxxVD
E08000016,50909076930110,26000.0,THE SEC. CO-OPERATIVE GROUP LTD,S366BZ,True,,50909076930110,100.0,znnrt5hZKvxR5JfFhVmNZICF
E08000016,51111270934394,56500.0,THE SEC. CO-OPERATIVE GROUP LTD,S713TY,True,,51111270934394,100.0,sLQ5V5tL5DKQpDbmjvm5jk77
E08000016,51010341933744,6600.0,,S713AA,True,,51010341933744,100.0,RG7vnNPj3kC9cCQFQGcBH9mD
E08000016,50202040913542,22500.0,THE SEC.SPECIALISED AEROSOLS LTD,S756DY,True,,50202040913542,100.0,Hxcs9R2MDXVLInscbkbCGx3G
E08000016,50909132083234,3700.0,THE SEC. EQUITY HOUSING GROUP,S306EH,True,,50909132083234,100.0,nZfQQNPKggK2NDVpX3jkmPF2
E08000016,51000039932887,11500.0,,S711QJ,True,,51000039932887,100.0,cNX5R7X9mrSL5PgC5KHbKZNF
E08000016,51111191062277,2900.0,,S715QW,True,,51111191062277,100.0,StbX35Ns5cTIqxSZNQKhQnj3
E08000016,51010230934043,22000.0,,S711UT,True,,51010230934043,100.0,tfqjjg9KFMpJQd2kxVI9JvRB
E08000016,51111191132872,14000.0,THE SEC. MOTOSAVE LTD,S715JH,True,,51111191132872,100.0,MDnrjgdcGqR32ncFGdpHTnv9
E08000016,50808228927731,44500.0,THE SEC. WARWICK WARD,S740RE,True,,50808228927731,100.0,9QZr3kcSq52k2HPGjfT2bnhF
E08000016,53434004954245,4150.0,THE SEC. MOORHOUSE OPTICIAN LTD,S728JN,True,,53434004954245,100.0,cBjP3vn2FrzcKNXZJQ9BR3R7
E08000016,51000044003403,5500.0,,S713HS,True,,51000044003403,100.0,39NsjsFbNsx9kDfvRzpJbfsD
E08000016,51010162022624,70500.0,THE SEC. JAKTO TRANSPORT LTD,S703EL,True,,51010162022624,100.0,95Cs9dDXxIdLGXpXBZjQhht3
E08000016,51111001936710,1975.0,,S701NH,True,,51111001936710,100.0,GMNNJk2KNmgcBnftLNJ3PDJD
E08000016,51111001936663,2325.0,,S701NH,True,,51111001936663,100.0,DCfnkGkxFFNpbGRGqHdRVvx9
E08000016,51000044934349,27750.0,THE SEC. J CUTTS TRANSPORT LTD,S713HS,True,,51000044934349,100.0,GckkNgBcr9MNMfGZrVGPKtn3
E08000016,51313010946270,7700.0,,S711AN,True,,51313010946270,100.0,IxdMXTCfZH5chrNMZzpRrdv7
E08000016,50303006915515,3200.0,THE SEC. STANIFORTHS LTD,S639LS,True,,50303006915515,100.0,pRPCPSkJMHjGHI2TGBG3sL75
E08000016,50505079921244,5500.0,THE SEC. STANIFORTHS LTD,S749JP,True,,50505079921244,100.0,nKI3BVC2KnMvDGfZQdbFHsR5
E08000016,50707065925597,9500.0,THE SEC. STANIFORTHS LTD,S738BH,True,,50707065925597,100.0,jtDIMdvKnDqFcI9z5GJ5FGI5
E08000016,51200082944069,8900.0,THE SEC. STANIFORTHS LTD,S701RX,True,,51200082944069,100.0,Sjh9QskKzqDS9hxTSRgPLMm2
E08000016,51300095949371,7200.0,THE SEC. STANIFORTHS LTD,S702QP,True,,51300095949371,100.0,FjtvCfqbzncfNQ5SXs92pV7C
E08000016,51010269957664,26750.0,THE TRUSTEES NEW LODGE CLUB,S711PA,True,,51010269957664,100.0,XmLXPHK93TvGMnRtS7P3TnIC
E08000016,50404003919266,6900.0,SOUTH YORKSHIRE POLICE AUTHORITY,S753RN,True,,50404003919266,100.0,IHmHCTQFkpSStSprT27jCMG2
E08000016,51100055100998,51500.0,SOUTH YORKSHIRE POLICE AUTHORITY,S702JT,True,,51100055100998,100.0,cHT5MndfsmHvgzdRGRTdCTcF
E08000016,50606100923886,11500.0,SOUTH YORKSHIRE POLICE AUTHORITY,S714EU,True,,50606100923886,100.0,RbsRgm3LKF3INpB5mDPTgvd3
E08000016,50505076920796,14000.0,SOUTH YORKSHIRE POLICE AUTHORITY,S740AP,True,,50505076920796,100.0,DIbPm7r7tFHI57FbIcVbFrkC
E08000016,50707118926625,101000.0,SOUTH YORKSHIRE POLICE AUTHORITY,S730HF,True,,50707118926625,100.0,fXBHPIT7kGgHDFmzCbvbBbZC
E08000016,50909011929373,7300.0,SOUTH YORKSHIRE POLICE AUTHORITY,S366AJ,True,,50909011929373,100.0,cmX3D9fRkVcpvLDJ7qTNbLM5
E08000016,53434050955328,11750.0,SOUTH YORKSHIRE POLICE AUTHORITY,S728DG,True,,53434050955328,100.0,QmXp5DhqVQq7J2J5JngDSvT3
E08000016,51111243936221,7100.0,THE SEC. G BLAND & SONS LTD,S712DS,True,,51111243936221,100.0,vncqSZxLHrgMxvQ5TJrpCCQD
E08000016,50202017102450,143000.0,THE SEC. GREENE KING BREWING &,S751JT,True,,50202017102450,100.0,rqfSqkFrQkkkChGQs23ghDk9
E08000016,53232009953639,23000.0,THE SEC. YORKSHIRE WATER,S753AG,True,,53232009953639,100.0,tkqn7QxskxcFjJxKbxXpTBBB
E08000016,53333031954143,20500.0,THE SEC. YORKSHIRE WATER,S357DA,True,,53333031954143,100.0,gDnJXfZmtfPzrmL2dczVPCL3
E08000016,51313067948970,9800.0,THE SEC. PFG HODGSON KENYON INT.,S706BN,True,,51313067948970,100.0,tfbvckHr2hXgDqIJZFK57JH9
E08000016,51100057937428,46000.0,THE SEC. RATNER GROUP PLC,S701RR,True,,51100057937428,100.0,LZ2Ictssh2hTrdzQMnPPR7P7
E08000016,50202248801912,12250.0,THE SEC. BODY LANGUAGE GYM,S755HQ,True,,50202248801912,100.0,ShMDvhkB3Z97f27S5gKcLbSF
E08000016,51200083944672,68500.0,THE SEC. CLYDESDALE BANK PLC,S702QT,True,,51200083944672,100.0,mFkpgxmxGF9fvzhcMRHfvKB7
E08000016,51212156105415,11250.0,THE SEC. CLYDESDALE BANK PLC,S752EW,True,,51212156105415,100.0,pCFQT7Sdhd2zxZmpsqNBthv5
E08000016,51010310109575,11250.0,THE SEC CLYDESDALE BANK PLC,S712BN,True,,51010310109575,100.0,qJKpHfSmQnGPMsCj97QZ3ZjC
E08000016,51212144130967,11250.0,THE SEC CLYDESDALE BANK PLC,S701YB,True,,51212144130967,100.0,2NZpfjNXjFMBHTTQQp33Jc23
E08000016,50606072260446,1650.0,,S714QP,True,,50606072260446,100.0,zJktIXKGSpMqBxqdtzxMCVB2
E08000016,50505076920912,3250.0,,S740PB,True,,50505076920912,100.0,DnIzJJdIh57x5ZjtJcXTkPz9
E08000016,50303006095396,4500.0,,S639LT,True,,50303006095396,100.0,ITVGMvQXsjVFzRmBXxPhKNj5
E08000016,51212010940329,27250.0,,S703RD,True,,51212010940329,100.0,7tnF7MgKjsQQpCvNT3ksmKJF
E08000016,50707196924607,990.0,,S730DQ,True,,50707196924607,100.0,XmGnvjKzFnkFTLm5hcb9GLLB
E08000016,53434069856199,5500.0,PHILIP & ROBERT HOWARD SOLIC.,S728AE,True,,53434069856199,100.0,XZp2FjkpGCf3kRGV7LcdXqj7
E08000016,50707118308769,4750.0,THE SEC. WOMBWELL CONS.&UNI.CLUB,S730HF,True,,50707118308769,100.0,spIrmJvbnz953vmfCfPmRFT2
E08000016,51212173940545,9500.0,,S702EP,True,,51212173940545,100.0,QbPFJ2rDb2v2CFQMCgXsjtV7
E08000016,50303006915504,9500.0,SOUTH YORKSHIRE POLICE AUTHORITY,S639NG,True,,50303006915504,100.0,jLnbsmsPQRcR5mI7ZBs3QH29
E08000016,50505005956274,12200.0,,S748ES,True,,50505005956274,100.0,KTbpvBjNxVDQDF3tzCxzstV3
E08000016,51200078142876,64000.0,M I N D IN BARNSLEY,S701SN,True,,51200078142876,100.0,B9m9mpFRRBmQrBkgfvGLh7x5
E08000016,51313037948710,7800.0,,S704PD,True,,51313037948710,100.0,CMCV2XnCfpTkTgGfXDdKGbID
E08000016,51313037948732,1775.0,,S704PG,True,,51313037948732,100.0,pnDG9ZP5cpSdI9CFdLctqqq2
E08000016,50505189956343,16500.0,THE SEC. HOYLAND COMMON WMC,S740NJ,True,,50505189956343,100.0,LBT9S277SPjqDjGdq2BXkqFB
E08000016,50707177957073,3150.0,,S740JY,True,,50707177957073,100.0,xmvTSz9RMt2pHG2MVKth7nCC
E08000016,51313067949144,32750.0,THE SEC. YORKSHIRE REPAK LTD,S702NP,True,,51313067949144,100.0,fKxNhDfhJjRNLkkScpX2ZgQ5
E08000016,50505169922565,3900.0,,S748JS,True,,50505169922565,100.0,pGd5D9GHrG7LTXgNLpdXJQs7
E08000016,50505076956398,2425.0,,S740LT,True,,50505076956398,100.0,DsjQcgkhGgtIgP9K2TGxzsT3
E08000016,51100050936856,42250.0,THE SEC. TRAVIS PERKINS TRADING,S711HN,True,,51100050936856,100.0,kjCcSN5bgKInSdkBgQSD5SX5
E08000016,50909054929248,2200.0,HOYLANDSWAINE VILLAGE HALL,S367JJ,True,,50909054929248,100.0,PSVdbFNSZhmVzXKTbKTQQJFB
E08000016,52222026952512,3450.0,THE SEC. CAWTHORNE CLUB,S754EY,True,,52222026952512,100.0,kSCfGgXh3Gg7PDZZDQNmNgV7
E08000016,51313067949326,3500.0,,S706NN,True,,51313067949326,100.0,2Hkj3SDgDgKZKhSdhvbJqNdC
E08000016,51200083944729,42000.0,THE CO-OPERATIVE BANK PLC,S702QT,True,,51200083944729,100.0,7L9bTZ2NgmB7rx5CIhVJVT55
E08000016,50909110930449,2025.0,,S366HH,True,,50909110930449,100.0,zrBQZHzKXGSkBx7FmXRHFGFB
E08000016,51300095949508,7700.0,,S702QP,True,,51300095949508,100.0,ktrfLNSDSKc3G9zBkkv97vqD
E08000016,51300096949699,14500.0,THE SEC. BUTLERS AUTOMOTIVE LTD,S701HL,True,,51300096949699,100.0,gxDqSmrhZdxjkqh23NQkKF2B
E08000016,50505005920058,7200.0,THE SEC. ELSECAR CRICKET CLUB,S748ES,True,,50505005920058,100.0,kRqDPKvxhNvbZGsB97XfqfGF
E08000016,51212153560316,3600.0,THE SEC. THE SAMARITANS,S701BN,True,,51212153560316,100.0,TTF7NR3DQFkjkrJsMnMhsN2D
E08000016,52727004005125,6500.0,THE SEC. PEAK PARK PLANNING,S364GY,True,,52727004005125,100.0,GPJD9VpQtS7gRRB7RcZbVfGC
E08000016,51313111950301,8800.0,,S711JW,True,,51313111950301,100.0,5NzLd75QfTkxVpKdNHVf2V59
E08000016,50606003817403,6000.0,THE SEC. ROYSTON MIDLAND WMC,S714DP,True,,50606003817403,100.0,ZdMSLfJ3hZSBqIrdt5qMzHK2
E08000016,51313124950527,10750.0,THE SEC. DENNIS WILLIAMS LTD,S706BP,True,,51313124950527,100.0,SbRnBXSIMIbFVfvCRbTZhIpD
E08000016,51313129950549,3700.0,,S701XU,True,,51313129950549,100.0,kdDc5ZmccbmJgjsF9qVQbzVC
E08000016,53434004955033,9700.0,,S728UU,True,,53434004955033,100.0,x7Qmj7kj5qhntN9mqKpVntB2
E08000016,51212138935671,8600.0,ORDER OF WOMENS FREEMASONS,S711PN,True,,51212138935671,100.0,g2sDC9kGMIgm7qsScvrZkFm9
E08000016,51010309960758,5500.0,THE SEC. ALBION TRANSMISSION LTD,S713PQ,True,,51010309960758,100.0,tbHB2IKRQmXmNxDrqgFbBMNC
E08000016,50303006915775,11250.0,THE SEC. H I WELDRICK LTD,S639NF,True,,50303006915775,100.0,gMgbRgNrRRNvrbKpRpRIsmI7
E08000016,50303202956116,3850.0,THE SEC. H I WELDRICK LTD,S638BA,True,,50303202956116,100.0,cCfmjvL3fDBCjSDsfFdTph79
E08000016,50303265956150,4750.0,THE SEC. H I WELDRICK LTD,S630JZ,True,,50303265956150,100.0,qrHIPCHzxC79xbKd7rqFzDh2
E08000016,50606072983879,20250.0,THE SEC. H I WELDRICK LTD,S714QW,True,,50606072983879,100.0,mGDHFGLggfz7F5CtIQdzFkZB
E08000016,50606054988103,14500.0,THE SEC. H I WELDRICK LTD,S714RA,True,,50606054988103,100.0,DL9Xm9fBhbgJNXTXMTmB2D7C
E08000016,50303313154150,29750.0,THE SEC. H I WELDRICK LTD,S630LU,True,,50303313154150,100.0,MZ5r3Gzq22QMsgrxbc2zvb2G
E08000016,50303088154172,30000.0,THE SEC. H I WELDRICK LTD,S639EL,True,,50303088154172,100.0,Z9k7NxKRtDkgPPV2KmqKxjd7
E08000016,50606025252299,13250.0,THE TRUSTEES ROYSTON WMC,S714QU,True,,50606025252299,100.0,22dG3XzXfgSPG92gCZfzHvJ3
E08000016,50707003956718,1225.0,,S738DZ,True,,50707003956718,100.0,BLh3GnLPRFHNgmx2fIMsmH9G
E08000016,50505125961626,15250.0,THE SEC. D H ARMITAGE TRANSPORT,S740DP,True,,50505125961626,100.0,P2psGmfRHLh9h5KzNr9RCpqF
E08000016,51111058011412,5000.0,,S711LJ,True,,51111058011412,100.0,DXNphPqrcjnXNgBFS52Z2Qq9
E08000016,53333013958996,43250.0,HON.TREASURER WORTLEY GOLF CLUB,S357DF,True,,53333013958996,100.0,F9cL3HFfnJJgCbBTgrSVHrj9
E08000016,51010237934214,11500.0,,S713HG,True,,51010237934214,100.0,Fng2QbG7IsQQ3L5xchV2QSV7
E08000016,51212182943828,19000.0,THE SEC. STAGECOACH SERVICES LTD,S701SE,True,,51212182943828,100.0,cPfCkzj3tbLHpbfgZJKFtkgD
E08000016,51212029941582,3550.0,THE SEC.  TOTE BOOKMAKERS LTD,S752PR,True,,51212029941582,100.0,xLhBHMKKcvzfMVtZp7Dd72K2
E08000016,51818006958598,12500.0,THE SEC. GRIMETHORPE W.M.C&INST.,S727EQ,True,,51818006958598,100.0,7DmsnHMSjbGmd7QgPRbbb2kD
E08000016,50101041961342,4600.0,,S739AA,True,,50101041961342,100.0,fQZnmsjDpBXmMZQRZLVqRcrF
E08000016,51200084961444,3050.0,,S702QX,True,,51200084961444,100.0,LG5zphpLBRrndQxfdDsBPVS9
E08000016,50404085961615,55000.0,THE SEC.  SILKSTONE GOLF CLUB,S754LD,True,,50404085961615,100.0,292F3L7BFxRk5TBp2QMZ7vf3
E08000016,51313082961591,25500.0,THE SEC.  WOLSELEY UK LTD,S711DG,True,,51313082961591,100.0,ddMZM2vbJ3sx3qN5DXbq3fP2
E08000016,50700017097138,24250.0,THE SEC.  WOLSELEY UK LTD,S738HA,True,,50700017097138,100.0,SzMh7qpt5gHM2LFXnnRFzSM7
E08000016,50808172369926,11750.0,THE SEC.  C VAINES & SONS LTD,S705UA,True,,50808172369926,100.0,v9PhMnd3RqSMkqRmmbMCXJG3
E08000016,50909222961795,60000.0,THE SEC.  A D BIRD STAINLESS LTD,S366HQ,True,,50909222961795,100.0,xqSPhNmRsdjVQ9QqP7BqqKKD
E08000016,51212144839576,5600.0,,S701QN,True,,51212144839576,100.0,RVPzCm3sMhTVZBL5NCF3tXCG
E08000016,51313053947762,1325.0,,S701HA,True,,51313053947762,100.0,vffRINfXtNKsnTt9fGf7dhLF
E08000016,50707053924732,7800.0,THE SEC. WOMBWELL & DISTRICT,S730DD,True,,50707053924732,100.0,vqVNJMSjcRrjhV5D2PcRxGZ7
E08000016,52424004736130,14500.0,THE SEC.  MELVYN CARR LTD,S367GF,True,,52424004736130,100.0,r5qvVGcksdGgBFDXISFZjgPB
E08000016,53434004855709,3450.0,,S728UH,True,,53434004855709,100.0,jSQrRJDfVrcjz2IrNffQB3d9
E08000016,53434032888517,10750.0,,S728HP,True,,53434032888517,100.0,7rGrIBq9xkfvDt37pqTRcCD2
E08000016,50202089866502,7300.0,THE SEC.  BARUGH GREEN W.M.C.,S751NW,True,,50202089866502,100.0,Qds7kKmnNmhVtd5mfkTdKNDD
E08000016,50505017869998,10500.0,THE SEC. HOYLAND NETHER WMC LTD,S749DY,True,,50505017869998,100.0,3Rh37V2Bj9bT3hk3ktCXskq9
E08000016,50303255867856,11000.0,THE SEC.  UNION JACK CLUB,S639LQ,True,,50303255867856,100.0,xsctcSSmt2ItXpZpIJPvKVT5
E08000016,50505167871501,3500.0,THE SEC.  HOYLAND CATHOLIC,S749DL,True,,50505167871501,100.0,v27FMjPFzKpzLHJZdMVB9s59
E08000016,50505167871590,3100.0,THE CHA. WEST BANK HOUSE,S749EE,True,,50505167871590,100.0,JQtLMFjRNzL3sNhHNkJZZMBC
E08000016,50606054871772,7800.0,THE TRUSTEES ALEXANDRA WMC,S714RF,True,,50606054871772,100.0,b372HnS53zHJNB27vIcng2jC
E08000016,51111246962298,14750.0,THE SEC.  K M MOTORS LTD,S715JS,True,,51111246962298,100.0,szqqqcVQ3skLKjsVxmLXBLqF
E08000016,50707155820859,11000.0,THE TRUSTEES WOMBWELL W.M.C.,S730BJ,True,,50707155820859,100.0,scRgHC97XI3vr9gR5JZbRMH3
E08000016,50707177872651,10250.0,THE TRUSTEES JUMP W M C &,S740JX,True,,50707177872651,100.0,3XVqgsrFqMQhhFhRxCDIXIdF
